StudentID,TrialNum,Stimulus,Rating
59,24,13,5
59,25,34,6
59,26,52,3
59,27,62,8
59,28,28,5
59,29,48,2
59,30,71,8
59,31,45,8
59,32,98,6
59,33,93,7
59,34,94,4
59,35,46,7
59,36,97,5
59,37,21,4
59,38,54,7
59,39,61,-0
59,40,7,4
59,41,5,7
59,42,11,8
59,43,23,6
59,44,3,6
59,45,56,5
59,46,8,4
59,47,51,6
59,48,84,4
59,49,19,4
59,50,82,9
59,51,49,5
59,52,65,4
59,53,80,5
59,54,33,6
59,55,22,6
59,56,4,6
59,57,1,7
59,58,79,1
59,59,77,6
59,60,83,5
59,61,68,2
59,62,89,3
59,63,99,7
59,64,38,2
59,65,35,4
59,66,85,5
59,67,32,7
59,68,90,5
59,69,60,4
59,70,12,7
59,71,88,4
59,72,15,8
59,73,17,3
59,74,14,5
59,75,10,6
59,76,92,5
59,77,76,4
59,78,72,6
59,79,2,8
59,80,55,5
59,81,78,6
59,82,24,5
59,83,50,7
59,84,37,7
59,85,91,6
59,86,43,4
59,87,53,2
59,88,87,4
59,89,31,5
59,90,66,5
59,91,40,6
59,92,30,6
59,93,96,8
59,94,29,4
59,95,41,7
59,96,39,5
59,97,44,6
59,98,42,7
59,99,6,2
59,100,81,3
60,1,97,6
60,2,85,3
60,3,42,6
60,4,49,6
60,5,46,6
60,6,38,5
60,7,82,4
60,8,47,2
60,9,33,5
60,10,94,6
60,11,78,6
60,12,81,4
60,13,3,5
60,14,65,2
60,15,12,6
60,16,50,6
60,17,20,5
60,18,31,4
60,19,4,8
60,20,28,5
60,21,1,4
60,22,16,8
60,23,84,6
60,24,83,6
60,25,88,5
60,26,10,9
60,27,80,5
60,28,58,6
60,29,26,7
60,30,23,6
60,31,92,5
60,32,93,5
60,33,48,4
60,34,21,6
60,35,66,6
60,36,56,5
60,37,52,2
60,38,62,7
60,39,64,7
60,40,59,4
60,41,7,6
60,42,5,6
60,43,67,3
60,44,68,3
60,45,6,2
60,46,22,4
60,47,89,4
60,48,96,7
60,49,24,4
60,50,69,4
60,51,36,5
60,52,45,7
60,53,99,7
60,54,76,6
60,55,11,7
60,56,86,5
60,57,61,2
60,58,34,6
60,59,90,6
60,60,18,6
60,61,57,6
60,62,41,9
60,63,25,8
60,64,14,3
60,65,43,2
60,66,100,7
60,67,35,5
60,68,29,7
60,69,9,5
60,70,73,7
60,71,13,6
60,72,77,3
60,73,19,8
60,74,27,9
60,75,40,6
60,76,63,7
60,77,44,4
60,78,95,9
60,79,2,5
60,80,79,4
60,81,55,5
60,82,91,5
60,83,8,8
60,84,60,4
60,85,87,3
60,86,54,7
60,87,30,6
60,88,70,4
60,89,75,7
60,90,17,4
60,91,39,5
60,92,51,3
60,93,74,7
60,94,71,7
60,95,15,7
60,96,72,6
60,97,53,3
60,98,37,5
60,99,32,6
60,100,98,7
61,1,25,8
61,2,92,5
61,3,86,4
61,4,23,4
61,5,21,8
61,6,66,7
61,7,16,8
61,8,72,6
61,9,39,5
61,10,31,4
61,11,79,3
61,12,8,6
61,13,59,1
61,14,7,7
61,15,98,8
61,16,89,3
61,17,35,5
61,18,24,6
61,19,45,8
61,20,27,6
61,21,18,8
61,22,29,4
61,23,65,5
61,24,28,6
61,25,3,7
61,26,33,7
61,27,84,4
61,28,50,8
61,29,85,5
61,30,91,5
61,31,99,3
61,32,15,7
61,33,37,7
61,34,38,2
61,35,19,2
61,36,2,7
61,37,13,4
61,38,58,7
61,39,52,3
61,40,76,3
61,41,94,7
61,42,88,5
61,43,20,4
61,44,10,7
61,45,100,7
61,46,69,6
61,47,75,5
61,48,47,8
61,49,30,5
61,50,34,5
61,51,70,6
61,52,62,3
61,53,63,6
61,54,67,6
61,55,61,2
61,56,56,5
61,57,83,7
61,58,81,7
61,59,46,6
61,60,57,5
61,61,6,2
61,62,11,6
61,63,53,6
61,64,43,3
61,65,48,3
61,66,17,8
61,67,55,6
61,68,64,8
61,69,12,6
61,70,4,5
61,71,95,6
61,72,54,4
61,73,1,5
61,74,49,7
61,75,5,6
61,76,51,3
61,77,71,8
61,78,22,5
61,79,14,4
61,80,68,6
61,81,96,8
61,82,40,3
61,83,60,4
61,84,41,6
61,85,93,7
61,86,87,5
61,87,32,4
61,88,9,4
61,89,44,4
61,90,90,4
61,91,80,6
61,92,78,7
61,93,82,6
61,94,74,9
61,95,26,4
61,96,77,4
61,97,42,7
61,98,97,6
61,99,73,4
61,100,36,5
62,1,30,4
62,2,52,6
62,3,73,8
62,4,89,5
62,5,18,9
62,6,1,7
62,7,24,5
62,8,10,6
62,9,40,8
62,10,48,6
62,11,25,8
62,12,84,2
62,13,67,4
62,14,96,6
62,15,43,4
62,16,76,6
62,17,94,4
62,18,100,9
62,19,74,6
62,20,64,5
62,21,34,3
62,22,86,4
62,23,75,7
62,24,42,8
62,25,78,7
62,26,63,6
62,27,36,5
62,28,3,8
62,29,99,4
62,30,20,2
62,31,13,4
62,32,2,5
62,33,38,2
62,34,91,6
62,35,31,4
62,36,97,7
62,37,46,7
62,38,44,3
62,39,60,7
62,40,90,6
62,41,15,6
62,42,77,3
62,43,62,3
62,44,49,2
62,45,7,4
62,46,26,3
62,47,37,6
62,48,45,4
62,49,79,6
62,50,69,4
62,51,8,6
62,52,93,7
62,53,11,7
62,54,6,4
62,55,58,5
62,56,50,5
62,57,47,7
62,58,85,6
62,59,21,5
62,60,82,4
62,61,41,7
62,62,65,3
62,63,98,6
62,64,51,2
62,65,59,2
62,66,95,6
62,67,54,3
62,68,72,4
62,69,57,5
62,70,12,5
62,71,16,4
62,72,4,4
62,73,19,3
62,74,23,8
62,75,29,3
62,76,9,4
62,77,22,5
62,78,5,7
62,79,17,6
62,80,61,2
62,81,56,7
62,82,80,5
62,83,87,4
62,84,39,4
62,85,83,7
62,86,71,9
62,87,68,7
62,88,88,6
62,89,92,1
62,90,53,2
62,91,32,3
62,92,81,4
62,93,28,6
62,94,33,7
62,95,14,5
62,96,27,8
62,97,66,6
62,98,35,4
62,99,55,7
62,100,70,5
63,1,70,7
63,2,3,6
63,3,45,6
63,4,46,4
63,5,51,2
63,6,42,8
63,7,11,5
63,8,41,10
63,9,85,4
63,10,78,6
63,11,22,6
63,12,91,5
63,13,10,6
63,14,99,7
63,15,13,4
63,16,37,6
63,17,67,4
63,18,33,6
63,19,2,4
63,20,32,5
63,21,97,5
63,22,81,9
63,23,18,7
63,24,77,3
63,25,79,6
63,26,31,5
63,27,38,2
63,28,5,7
63,29,50,4
63,30,56,5
63,31,1,6
63,32,28,6
63,33,21,6
63,34,36,4
63,35,69,5
63,36,34,3
63,37,19,5
63,38,58,3
63,39,26,1
63,40,6,4
63,41,72,6
63,42,100,6
63,43,57,5
63,44,55,5
63,45,90,4
63,46,71,9
63,47,17,6
63,48,14,3
63,49,64,6
63,50,52,5
63,51,53,5
63,52,60,6
63,53,82,5
63,54,7,7
63,55,24,4
63,56,15,5
63,57,87,4
63,58,66,6
63,59,76,3
63,60,88,4
63,61,25,5
63,62,54,6
63,63,44,3
63,64,68,5
63,65,86,2
63,66,83,5
63,67,35,4
63,68,75,6
63,69,93,5
63,70,12,6
63,71,80,6
63,72,92,8
63,73,49,5
63,74,65,4
63,75,16,5
63,76,63,4
63,77,43,6
63,78,98,6
63,79,62,6
63,80,73,6
63,81,61,2
63,82,20,4
63,83,96,7
63,84,4,7
63,85,30,6
63,86,47,6
63,87,40,8
63,88,9,2
63,89,89,5
63,90,95,4
63,91,23,6
63,92,74,7
63,93,29,7
63,94,59,4
63,95,84,6
63,96,8,5
63,97,94,4
63,98,48,5
63,99,27,6
63,100,39,2
64,1,41,7
64,2,30,6
64,3,48,2
64,4,66,5
64,5,92,5
64,6,6,4
64,7,72,8
64,8,1,6
64,9,67,7
64,10,27,4
64,11,89,2
64,12,93,10
64,13,65,5
64,14,46,8
64,15,20,1
64,16,24,6
64,17,50,6
64,18,79,4
64,19,5,5
64,20,18,4
64,21,3,6
64,22,54,4
64,23,35,3
64,24,40,4
64,25,16,5
64,26,61,3
64,27,85,9
64,28,83,6
64,29,51,3
64,30,82,3
64,31,21,5
64,32,70,3
64,33,96,7
64,34,84,7
64,35,10,7
64,36,47,5
64,37,94,5
64,38,63,7
64,39,33,1
64,40,12,6
64,41,91,5
64,42,53,3
64,43,78,5
64,44,34,5
64,45,17,5
64,46,32,6
64,47,56,8
64,48,60,3
64,49,74,7
64,50,14,5
64,51,95,6
64,52,7,8
64,53,42,6
64,54,75,6
64,55,80,7
64,56,49,4
64,57,13,6
64,58,23,8
64,59,97,7
64,60,52,6
64,61,59,3
64,62,8,7
64,63,45,7
64,64,19,6
64,65,4,7
64,66,9,5
64,67,26,4
64,68,15,6
64,69,29,2
64,70,62,7
64,71,58,6
64,72,44,6
64,73,57,5
64,74,86,7
64,75,39,7
64,76,37,6
64,77,81,6
64,78,90,4
64,79,69,6
64,80,77,4
64,81,98,7
64,82,76,7
64,83,25,9
64,84,36,3
64,85,43,4
64,86,38,3
64,87,88,4
64,88,22,6
64,89,64,6
64,90,2,4
64,91,68,3
64,92,87,4
64,93,28,6
64,94,99,3
64,95,73,6
64,96,71,7
64,97,100,6
64,98,31,5
64,99,11,6
64,100,55,6
65,1,92,4
65,2,35,5
65,3,52,5
65,4,37,6
65,5,6,4
65,6,4,6
65,7,42,7
65,8,7,8
65,9,45,8
65,10,19,5
65,11,40,5
65,12,13,1
65,13,86,3
65,14,49,4
65,15,75,5
65,16,27,3
65,17,83,8
65,18,89,3
65,19,63,5
65,20,25,8
65,21,85,8
65,22,61,5
65,23,79,6
65,24,73,3
65,25,62,6
65,26,29,3
65,27,91,2
65,28,94,3
65,29,60,8
65,30,5,9
65,31,95,5
65,32,78,4
65,33,59,5
65,34,54,7
65,35,66,7
65,36,84,6
65,37,46,4
65,38,10,10
65,39,31,5
65,40,23,5
65,41,56,5
65,42,55,5
65,43,70,6
65,44,44,4
65,45,18,9
65,46,50,4
65,47,71,9
65,48,67,6
65,49,17,6
65,50,30,6
65,51,93,7
65,52,100,8
65,53,96,8
65,54,90,7
65,55,15,8
65,56,69,3
65,57,98,7
65,58,33,11
65,59,53,5
65,60,88,7
65,61,74,8
65,62,38,1
65,63,97,5
65,64,20,3
65,65,22,6
65,66,1,6
65,67,3,5
65,68,9,6
65,69,81,6
65,70,21,4
65,71,57,6
65,72,16,6
65,73,76,7
65,74,8,7
65,75,82,5
65,76,34,9
65,77,39,3
65,78,87,3
65,79,77,7
65,80,72,5
65,81,11,6
65,82,12,7
65,83,24,7
65,84,64,3
65,85,47,2
65,86,2,4
65,87,14,8
65,88,32,6
65,89,48,3
65,90,68,5
65,91,65,3
65,92,80,7
65,93,28,3
65,94,51,4
65,95,43,6
65,96,26,5
65,97,41,7
65,98,99,6
65,99,36,3
65,100,58,5
66,1,36,8
66,2,92,4
66,3,87,6
66,4,19,5
66,5,35,4
66,6,27,3
66,7,44,4
66,8,28,3
66,9,68,7
66,10,98,4
66,11,10,8
66,12,78,7
66,13,16,9
66,14,29,4
66,15,11,7
66,16,17,1
66,17,88,7
66,18,61,4
66,19,49,5
66,20,46,7
66,21,84,5
66,22,41,5
66,23,40,5
66,24,100,7
66,25,91,7
66,26,1,6
66,27,96,4
66,28,32,5
66,29,31,7
66,30,24,7
66,31,79,6
66,32,5,6
66,33,7,3
66,34,30,10
66,35,42,5
66,36,39,6
66,37,99,4
66,38,72,7
66,39,33,8
66,40,12,8
66,41,89,2
66,42,18,7
66,43,86,4
66,44,70,6
66,45,52,5
66,46,97,6
66,47,63,7
66,48,43,5
66,49,81,7
66,50,69,3
66,51,75,8
66,52,56,7
66,53,93,7
66,54,74,6
66,55,66,7
66,56,55,7
66,57,90,7
66,58,15,7
66,59,21,5
66,60,62,8
66,61,73,5
66,62,48,3
66,63,4,4
66,64,23,7
66,65,59,5
66,66,26,2
66,67,38,1
66,68,6,5
66,69,9,2
66,70,76,6
66,71,53,2
66,72,45,6
66,73,83,6
66,74,58,5
66,75,22,5
66,76,67,7
66,77,20,6
66,78,60,5
66,79,51,5
66,80,80,4
66,81,47,4
66,82,82,5
66,83,2,6
66,84,71,8
66,85,50,5
66,86,54,5
66,87,85,5
66,88,13,3
66,89,3,7
66,90,95,6
66,91,64,5
66,92,65,3
66,93,8,5
66,94,14,4
66,95,34,5
66,96,57,6
66,97,25,9
66,98,94,4
66,99,37,6
66,100,77,3
67,1,93,7
67,2,86,5
67,3,11,5
67,4,32,3
67,5,97,4
67,6,42,7
67,7,34,4
67,8,49,4
67,9,88,7
67,10,71,7
67,11,13,3
67,12,68,5
67,13,19,6
67,14,96,5
67,15,94,5
67,16,58,6
67,17,82,3
67,18,69,5
67,19,38,3
67,20,91,6
67,21,44,4
67,22,37,4
67,23,74,9
67,24,39,4
67,25,20,4
67,26,28,4
67,27,89,1
67,28,31,6
67,29,47,5
67,30,29,3
67,31,18,7
67,32,67,5
67,33,51,3
67,34,90,3
67,35,43,7
67,36,15,9
67,37,52,4
67,38,87,5
67,39,53,6
67,40,12,6
67,41,60,3
67,42,9,6
67,43,8,7
67,44,55,6
67,45,57,4
67,46,83,6
67,47,72,8
67,48,41,7
67,49,30,6
67,50,14,5
67,51,24,4
67,52,4,4
67,53,61,0
67,54,2,8
67,55,62,7
67,56,17,4
67,57,64,6
67,58,10,11
67,59,59,4
67,60,26,5
67,61,46,7
67,62,92,6
67,63,78,10
67,64,6,6
67,65,35,5
67,66,40,6
67,67,73,6
67,68,79,6
67,69,95,6
67,70,45,6
67,71,56,6
67,72,50,5
67,73,76,4
67,74,3,6
67,75,27,7
67,76,23,5
67,77,100,7
67,78,99,6
67,79,84,6
67,80,22,5
67,81,1,6
67,82,85,5
67,83,54,6
67,84,98,4
67,85,48,4
67,86,16,8
67,87,63,6
67,88,77,5
67,89,5,6
67,90,7,6
67,91,36,4
67,92,21,6
67,93,70,7
67,94,25,8
67,95,33,7
67,96,66,5
67,97,80,5
67,98,81,6
67,99,65,5
67,100,75,6
68,1,45,8
68,2,42,8
68,3,64,9
68,4,56,6
68,5,37,6
68,6,33,7
68,7,75,6
68,8,24,5
68,9,9,6
68,10,26,5
68,11,72,6
68,12,69,8
68,13,77,4
68,14,39,3
68,15,95,6
68,16,53,1
68,17,73,6
68,18,1,5
68,19,47,3
68,20,12,5
68,21,57,8
68,22,78,4
68,23,6,6
68,24,62,5
68,25,54,6
68,26,21,4
68,27,8,6
68,28,17,5
68,29,3,7
68,30,63,8
68,31,36,6
68,32,90,6
68,33,58,6
68,34,15,7
68,35,86,3
68,36,83,4
68,37,55,5
68,38,67,4
68,39,19,5
68,40,46,2
68,41,2,7
68,42,100,7
68,43,59,2
68,44,71,8
68,45,76,6
68,46,92,6
68,47,89,2
68,48,61,0
68,49,31,5
68,50,10,7
68,51,28,6
68,52,22,7
68,53,49,6
68,54,93,6
68,55,80,7
68,56,48,5
68,57,52,5
68,58,94,3
68,59,85,4
68,60,40,6
68,61,68,3
68,62,20,1
68,63,66,4
68,64,38,3
68,65,65,4
68,66,82,5
68,67,35,6
68,68,88,2
68,69,74,5
68,70,41,6
68,71,18,7
68,72,60,5
68,73,43,4
68,74,23,5
68,75,25,5
68,76,87,4
68,77,51,4
68,78,81,7
68,79,14,6
68,80,32,6
68,81,16,6
68,82,70,5
68,83,50,6
68,84,30,3
68,85,34,6
68,86,91,3
68,87,5,5
68,88,96,6
68,89,29,5
68,90,11,8
68,91,7,6
68,92,4,6
68,93,13,4
68,94,27,5
68,95,79,5
68,96,98,6
68,97,99,5
68,98,97,4
68,99,44,4
68,100,84,5
69,1,42,7
69,2,90,8
69,3,95,4
69,4,26,3
69,5,79,3
69,6,4,2
69,7,96,10
69,8,6,5
69,9,46,4
69,10,3,7
69,11,72,7
69,12,20,1
69,13,31,8
69,14,87,2
69,15,91,4
69,16,1,6
69,17,84,3
69,18,98,4
69,19,15,9
69,20,93,9
69,21,39,4
69,22,45,8
69,23,81,8
69,24,34,6
69,25,40,5
69,26,27,6
69,27,23,5
69,28,58,7
69,29,14,7
69,30,2,7
69,31,94,4
69,32,59,1
69,33,29,6
69,34,60,3
69,35,8,5
69,36,7,6
69,37,28,5
69,38,88,6
69,39,75,10
69,40,16,4
69,41,12,8
69,42,100,7
69,43,43,6
69,44,76,5
69,45,74,5
69,46,9,2
69,47,68,3
69,48,5,8
69,49,35,6
69,50,65,4
69,51,66,9
69,52,13,3
69,53,54,6
69,54,36,4
69,55,82,7
69,56,21,6
69,57,17,3
69,58,70,5
69,59,41,7
69,60,52,5
69,61,80,3
69,62,30,6
69,63,73,6
69,64,69,6
69,65,44,3
69,66,19,5
69,67,99,4
69,68,77,2
69,69,86,0
69,70,18,9
69,71,61,3
69,72,92,4
69,73,33,4
69,74,24,7
69,75,71,9
69,76,53,2
69,77,22,7
69,78,47,7
69,79,11,8
69,80,67,6
69,81,38,1
69,82,25,6
69,83,10,9
69,84,97,6
69,85,32,2
69,86,89,5
69,87,56,5
69,88,57,3
69,89,83,3
69,90,51,4
69,91,48,5
69,92,62,4
69,93,55,6
69,94,63,6
69,95,85,3
69,96,64,5
69,97,78,8
69,98,49,7
69,99,37,7
69,100,50,3
70,1,66,7
70,2,27,5
70,3,79,2
70,4,94,4
70,5,76,4
70,6,100,6
70,7,58,4
70,8,24,5
70,9,30,7
70,10,99,7
70,11,7,3
70,12,40,3
70,13,96,3
70,14,43,4
70,15,3,5
70,16,97,3
70,17,75,7
70,18,34,6
70,19,1,7
70,20,8,4
70,21,29,3
70,22,91,7
70,23,51,6
70,24,88,3
70,25,48,6
70,26,31,4
70,27,26,5
70,28,36,7
70,29,71,6
70,30,47,4
70,31,61,3
70,32,38,2
70,33,25,5
70,34,86,5
70,35,44,3
70,36,80,3
70,37,42,8
70,38,46,7
70,39,15,6
70,40,59,2
70,41,5,5
70,42,4,5
70,43,10,10
70,44,19,6
70,45,37,5
70,46,35,6
70,47,55,5
70,48,49,4
70,49,63,7
70,50,28,6
70,51,72,6
70,52,85,6
70,53,56,5
70,54,20,3
70,55,81,6
70,56,74,3
70,57,13,2
70,58,22,3
70,59,21,4
70,60,23,8
70,61,45,8
70,62,6,5
70,63,73,6
70,64,65,2
70,65,98,6
70,66,68,3
70,67,14,5
70,68,33,7
70,69,67,8
70,70,50,7
70,71,39,6
70,72,18,9
70,73,82,6
70,74,95,6
70,75,77,-1
70,76,16,9
70,77,92,3
70,78,78,5
70,79,41,4
70,80,87,4
70,81,9,4
70,82,54,2
70,83,84,6
70,84,12,8
70,85,32,5
70,86,52,2
70,87,93,6
70,88,11,7
70,89,83,4
70,90,62,6
70,91,90,4
70,92,57,5
70,93,69,3
70,94,89,2
70,95,70,6
70,96,53,3
70,97,60,6
70,98,17,4
70,99,64,5
70,100,2,8
71,1,25,8
71,2,22,6
71,3,88,5
71,4,1,4
71,5,42,8
71,6,33,8
71,7,69,5
71,8,72,5
71,9,100,7
71,10,58,6
71,11,81,6
71,12,24,5
71,13,5,6
71,14,3,6
71,15,79,3
71,16,13,5
71,17,9,2
71,18,48,6
71,19,28,2
71,20,23,7
71,21,18,8
71,22,98,4
71,23,43,2
71,24,59,2
71,25,70,3
71,26,77,4
71,27,78,8
71,28,32,6
71,29,27,6
71,30,96,5
71,31,71,6
71,32,92,4
71,33,87,4
71,34,12,9
71,35,68,5
71,36,66,7
71,37,2,9
71,38,67,7
71,39,34,4
71,40,57,6
71,41,91,6
71,42,76,5
71,43,51,5
71,44,49,6
71,45,46,6
71,46,95,4
71,47,21,5
71,48,54,6
71,49,73,6
71,50,41,6
71,51,7,5
71,52,31,5
71,53,35,6
71,54,97,5
71,55,45,8
71,56,26,5
71,57,8,8
71,58,14,6
71,59,89,5
71,60,4,1
71,61,30,6
71,62,93,7
71,63,90,5
71,64,6,1
71,65,47,5
71,66,60,5
71,67,75,10
71,68,63,5
71,69,15,7
71,70,52,5
71,71,19,2
71,72,10,7
71,73,83,2
71,74,99,6
71,75,39,5
71,76,20,1
71,77,16,6
71,78,53,4
71,79,74,9
71,80,80,5
71,81,82,7
71,82,29,3
71,83,55,7
71,84,86,5
71,85,64,4
71,86,38,3
71,87,62,4
71,88,37,8
71,89,40,6
71,90,17,5
71,91,11,5
71,92,65,2
71,93,56,5
71,94,85,7
71,95,36,5
71,96,84,7
71,97,61,3
71,98,94,5
71,99,50,4
71,100,44,4
72,1,57,6
72,2,9,4
72,3,72,6
72,4,68,4
72,5,54,4
72,6,58,6
72,7,39,6
72,8,12,6
72,9,66,9
72,10,79,6
72,11,70,6
72,12,65,5
72,13,25,6
72,14,40,4
72,15,27,5
72,16,53,5
72,17,61,1
72,18,96,6
72,19,86,4
72,20,28,4
72,21,29,4
72,22,50,4
72,23,16,6
72,24,47,5
72,25,56,5
72,26,1,7
72,27,7,4
72,28,94,5
72,29,67,3
72,30,84,7
72,31,63,4
72,32,73,4
72,33,8,10
72,34,17,6
72,35,43,4
72,36,95,3
72,37,11,6
72,38,34,5
72,39,2,4
72,40,23,4
72,41,41,7
72,42,22,6
72,43,78,6
72,44,6,1
72,45,71,7
72,46,69,4
72,47,64,5
72,48,38,5
72,49,93,5
72,50,42,9
72,51,51,7
72,52,92,4
72,53,82,2
72,54,49,4
72,55,77,3
72,56,5,5
72,57,35,5
72,58,91,7
72,59,46,5
72,60,88,3
72,61,99,7
72,62,87,3
72,63,97,7
72,64,21,4
72,65,3,9
72,66,80,10
72,67,37,4
72,68,89,2
72,69,76,4
72,70,24,3
72,71,15,7
72,72,100,6
72,73,75,9
72,74,31,6
72,75,55,5
72,76,36,6
72,77,48,5
72,78,85,5
72,79,14,4
72,80,59,4
72,81,20,1
72,82,60,7
72,83,19,2
72,84,74,6
72,85,33,7
72,86,52,4
72,87,10,9
72,88,4,4
72,89,81,9
72,90,44,7
72,91,13,4
72,92,90,4
72,93,26,3
72,94,62,5
72,95,18,8
72,96,30,6
72,97,45,8
72,98,98,6
72,99,32,8
72,100,83,5
73,1,14,4
73,2,20,4
73,3,45,7
73,4,74,6
73,5,27,4
73,6,68,5
73,7,73,4
73,8,76,7
73,9,95,5
73,10,32,4
73,11,77,2
73,12,28,4
73,13,70,2
73,14,83,8
73,15,94,4
73,16,21,5
73,17,43,6
73,18,4,2
73,19,13,4
73,20,90,4
73,21,22,8
73,22,61,3
73,23,12,5
73,24,47,2
73,25,34,9
73,26,31,6
73,27,50,3
73,28,30,8
73,29,98,4
73,30,55,8
73,31,84,4
73,32,72,6
73,33,16,6
73,34,38,3
73,35,89,3
73,36,5,6
73,37,51,3
73,38,54,4
73,39,81,7
73,40,1,7
73,41,26,5
73,42,93,9
73,43,99,4
73,44,92,2
73,45,6,4
73,46,58,5
73,47,23,7
73,48,11,8
73,49,66,7
73,50,42,6
73,51,24,4
73,52,36,4
73,53,88,5
73,54,86,6
73,55,9,4
73,56,3,7
73,57,18,6
73,58,97,6
73,59,15,7
73,60,79,5
73,61,96,9
73,62,78,6
73,63,49,6
73,64,67,5
73,65,29,2
73,66,59,5
73,67,64,4
73,68,44,6
73,69,60,6
73,70,8,6
73,71,75,7
73,72,71,7
73,73,39,6
73,74,85,3
73,75,62,5
73,76,25,8
73,77,69,5
73,78,37,6
73,79,7,4
73,80,80,7
73,81,57,2
73,82,40,7
73,83,82,4
73,84,2,6
73,85,100,7
73,86,52,6
73,87,91,7
73,88,17,5
73,89,35,3
73,90,46,9
73,91,87,5
73,92,10,9
73,93,56,7
73,94,63,7
73,95,65,6
73,96,53,3
73,97,41,8
73,98,19,6
73,99,33,5
73,100,48,5
74,1,94,7
74,2,3,5
74,3,29,3
74,4,1,4
74,5,59,3
74,6,72,5
74,7,78,5
74,8,84,8
74,9,99,6
74,10,10,9
74,11,82,7
74,12,60,5
74,13,17,3
74,14,90,6
74,15,54,7
74,16,37,6
74,17,38,2
74,18,61,5
74,19,73,5
74,20,33,4
74,21,92,5
74,22,64,6
74,23,11,8
74,24,32,3
74,25,57,2
74,26,55,7
74,27,56,5
74,28,69,4
74,29,75,5
74,30,18,8
74,31,39,3
74,32,97,7
74,33,47,6
74,34,9,6
74,35,41,7
74,36,36,5
74,37,68,3
74,38,35,4
74,39,71,6
74,40,20,2
74,41,62,7
74,42,51,5
74,43,34,7
74,44,63,7
74,45,31,6
74,46,98,6
74,47,49,2
74,48,23,8
74,49,12,5
74,50,2,4
74,51,19,8
74,52,7,7
74,53,83,5
74,54,30,7
74,55,25,8
74,56,52,6
74,57,88,4
74,58,96,8
74,59,21,6
74,60,43,3
74,61,48,5
74,62,95,5
74,63,86,3
74,64,58,4
74,65,8,7
74,66,67,4
74,67,13,7
74,68,81,5
74,69,42,6
74,70,91,5
74,71,45,8
74,72,79,4
74,73,16,7
74,74,4,4
74,75,80,8
74,76,40,7
74,77,50,5
74,78,85,5
74,79,27,5
74,80,66,7
74,81,6,4
74,82,14,6
74,83,15,9
74,84,89,2
74,85,28,2
74,86,46,7
74,87,74,4
74,88,26,4
74,89,100,6
74,90,70,4
74,91,76,2
74,92,24,3
74,93,44,3
74,94,5,8
74,95,87,6
74,96,77,2
74,97,93,5
74,98,53,8
74,99,22,7
74,100,65,5
75,1,35,5
75,2,75,5
75,3,45,10
75,4,56,7
75,5,5,5
75,6,68,3
75,7,41,5
75,8,84,4
75,9,23,5
75,10,3,7
75,11,62,5
75,12,22,6
75,13,37,6
75,14,14,1
75,15,24,7
75,16,38,5
75,17,90,6
75,18,27,5
75,19,13,5
75,20,57,5
75,21,34,5
75,22,43,4
75,23,86,2
75,24,29,3
75,25,71,7
75,26,66,7
75,27,49,3
75,28,67,6
75,29,63,7
75,30,28,5
75,31,55,6
75,32,99,6
75,33,96,6
75,34,98,6
75,35,36,4
75,36,11,9
75,37,95,5
75,38,89,0
75,39,80,7
75,40,58,8
75,41,87,6
75,42,16,5
75,43,79,5
75,44,15,5
75,45,88,6
75,46,31,5
75,47,39,6
75,48,83,6
75,49,20,1
75,50,73,8
75,51,52,4
75,52,46,3
75,53,91,5
75,54,93,7
75,55,50,7
75,56,7,4
75,57,25,8
75,58,64,8
75,59,97,5
75,60,85,3
75,61,70,5
75,62,54,9
75,63,61,3
75,64,81,4
75,65,9,4
75,66,10,7
75,67,69,6
75,68,4,5
75,69,12,5
75,70,18,6
75,71,33,7
75,72,48,5
75,73,65,1
75,74,92,7
75,75,47,4
75,76,59,4
75,77,78,6
75,78,19,6
75,79,42,8
75,80,72,6
75,81,32,4
75,82,17,4
75,83,60,5
75,84,2,6
75,85,6,7
75,86,30,3
75,87,53,3
75,88,21,6
75,89,8,5
75,90,77,5
75,91,26,4
75,92,51,4
75,93,1,6
75,94,76,4
75,95,74,8
75,96,82,5
75,97,44,3
75,98,40,5
75,99,94,3
75,100,100,7
76,1,43,5
76,2,25,9
76,3,20,-1
76,4,88,8
76,5,68,4
76,6,49,1
76,7,62,5
76,8,5,7
76,9,55,7
76,10,14,5
76,11,42,9
76,12,92,4
76,13,17,5
76,14,31,5
76,15,93,6
76,16,23,6
76,17,2,5
76,18,22,6
76,19,79,6
76,20,86,2
76,21,96,8
76,22,66,8
76,23,6,4
76,24,83,7
76,25,1,9
76,26,64,5
76,27,56,4
76,28,47,2
76,29,34,5
76,30,70,6
76,31,30,6
76,32,16,6
76,33,38,2
76,34,15,9
76,35,85,7
76,36,45,7
76,37,37,7
76,38,94,4
76,39,28,4
76,40,60,7
76,41,97,5
76,42,81,7
76,43,61,3
76,44,19,4
76,45,10,7
76,46,63,6
76,47,98,6
76,48,58,7
76,49,77,4
76,50,65,6
76,51,89,4
76,52,3,8
76,53,32,5
76,54,50,8
76,55,7,2
76,56,87,6
76,57,26,5
76,58,78,5
76,59,18,7
76,60,82,5
76,61,90,5
76,62,95,6
76,63,75,6
76,64,40,6
76,65,71,8
76,66,51,1
76,67,59,2
76,68,41,7
76,69,39,5
76,70,84,8
