UnRowID,SRN,cond,type,qu,rating
1708,1003775,remain,dom,6,3
1709,1003775,remain,dom,7,1
1710,1003775,remain,dom,8,2
1711,1003775,remain,dom,9,1
1712,1003775,remain,dom,10,3
1713,1003775,remain,dom,11,4
1714,1003775,remain,dom,12,4
1715,1003775,remain,dom,13,3
1716,1003775,remain,dom,14,1
1717,1003775,remain,dom,15,1
1718,1003775,remain,dom,16,3
1719,1003775,remain,auth,1,3
1720,1003775,remain,auth,2,5
1721,1003775,remain,auth,3,5
1722,1003775,remain,auth,4,4
1723,1003775,remain,auth,5,5
1724,1003775,remain,auth,6,5
1725,1003775,remain,auth,7,4
1726,1003775,remain,auth,8,4
1727,1003775,remain,auth,9,3
1728,1003775,remain,auth,10,4
1729,1003775,remain,auth,11,2
1730,1003775,remain,auth,12,3
1731,1003775,remain,auth,13,4
1732,1003775,remain,auth,14,3
1733,1003775,remain,auth,15,4
1734,1003775,remain,auth,16,5
1735,1003775,remain,auth,17,2
1736,1003775,remain,auth,18,5
1737,1003775,remain,auth,19,5
1738,1003775,remain,auth,20,6
1739,1003775,remain,auth,21,4
1740,1003776,remain,dom,1,3
1741,1003776,remain,dom,2,3
1742,1003776,remain,dom,3,1
1743,1003776,remain,dom,4,4
1744,1003776,remain,dom,5,2
1745,1003776,remain,dom,6,3
1746,1003776,remain,dom,7,4
1747,1003776,remain,dom,8,4
1748,1003776,remain,dom,9,2
1749,1003776,remain,dom,10,4
1750,1003776,remain,dom,11,3
1751,1003776,remain,dom,12,2
1752,1003776,remain,dom,13,6
1753,1003776,remain,dom,14,1
1754,1003776,remain,dom,15,1
1755,1003776,remain,dom,16,3
1756,1003776,remain,auth,1,3
1757,1003776,remain,auth,2,4
1758,1003776,remain,auth,3,3
1759,1003776,remain,auth,4,3
1760,1003776,remain,auth,5,4
1761,1003776,remain,auth,6,4
1762,1003776,remain,auth,7,5
1763,1003776,remain,auth,8,4
1764,1003776,remain,auth,9,2
1765,1003776,remain,auth,10,4
1766,1003776,remain,auth,11,2
1767,1003776,remain,auth,12,3
1768,1003776,remain,auth,13,4
1769,1003776,remain,auth,14,4
1770,1003776,remain,auth,15,3
1771,1003776,remain,auth,16,2
1772,1003776,remain,auth,17,4
1773,1003776,remain,auth,18,3
1774,1003776,remain,auth,19,5
1775,1003776,remain,auth,20,6
1776,1003776,remain,auth,21,4
1777,1003777,remain,dom,1,1
1778,1003777,remain,dom,2,1
1779,1003777,remain,dom,3,1
1780,1003777,remain,dom,4,3
1781,1003777,remain,dom,5,4
1782,1003777,remain,dom,6,3
1783,1003777,remain,dom,7,2
1784,1003777,remain,dom,8,7
1785,1003777,remain,dom,9,1
1786,1003777,remain,dom,10,4
1787,1003777,remain,dom,11,1
1788,1003777,remain,dom,12,1
1789,1003777,remain,dom,13,1
1790,1003777,remain,dom,14,3
1791,1003777,remain,dom,15,3
1792,1003777,remain,dom,16,2
1793,1003777,remain,auth,1,2
1794,1003777,remain,auth,2,6
1795,1003777,remain,auth,3,3
1796,1003777,remain,auth,4,4
1797,1003777,remain,auth,5,4
1798,1003777,remain,auth,6,4
1799,1003777,remain,auth,7,5
1800,1003777,remain,auth,8,3
1801,1003777,remain,auth,9,6
1802,1003777,remain,auth,10,3
1803,1003777,remain,auth,11,5
1804,1003777,remain,auth,12,3
1805,1003777,remain,auth,13,3
1806,1003777,remain,auth,14,3
1807,1003777,remain,auth,15,4
1808,1003777,remain,auth,16,1
1809,1003777,remain,auth,17,3
1810,1003777,remain,auth,18,5
1811,1003777,remain,auth,19,3
1812,1003777,remain,auth,20,6
1813,1003777,remain,auth,21,4
1814,1003778,remain,dom,1,3
1815,1003778,remain,dom,2,4
1816,1003778,remain,dom,3,1
1817,1003778,remain,dom,4,2
1818,1003778,remain,dom,5,4
1819,1003778,remain,dom,6,5
1820,1003778,remain,dom,7,2
1821,1003778,remain,dom,8,1
1822,1003778,remain,dom,9,3
1823,1003778,remain,dom,10,3
1824,1003778,remain,dom,11,1
1825,1003778,remain,dom,12,4
1826,1003778,remain,dom,13,4
1827,1003778,remain,dom,14,3
1828,1003778,remain,dom,15,3
1829,1003778,remain,dom,16,2
1830,1003778,remain,auth,1,3
1831,1003778,remain,auth,2,4
1832,1003778,remain,auth,3,4
1833,1003778,remain,auth,4,4
1834,1003778,remain,auth,5,4
1835,1003778,remain,auth,6,4
1836,1003778,remain,auth,7,4
1837,1003778,remain,auth,8,3
1838,1003778,remain,auth,9,5
1839,1003778,remain,auth,10,3
1840,1003778,remain,auth,11,4
1841,1003778,remain,auth,12,5
1842,1003778,remain,auth,13,3
1843,1003778,remain,auth,14,4
1844,1003778,remain,auth,15,4
1845,1003778,remain,auth,16,2
1846,1003778,remain,auth,17,4
1847,1003778,remain,auth,18,1
1848,1003778,remain,auth,19,4
1849,1003778,remain,auth,20,4
1850,1003778,remain,auth,21,5
1851,1003779,remain,dom,1,2
1852,1003779,remain,dom,2,4
1853,1003779,remain,dom,3,2
1854,1003779,remain,dom,4,1
1855,1003779,remain,dom,5,3
1856,1003779,remain,dom,6,4
1857,1003779,remain,dom,7,1
1858,1003779,remain,dom,8,3
1859,1003779,remain,dom,9,3
1860,1003779,remain,dom,10,2
1861,1003779,remain,dom,11,2
1862,1003779,remain,dom,12,1
1863,1003779,remain,dom,13,3
1864,1003779,remain,dom,14,4
1865,1003779,remain,dom,15,3
1866,1003779,remain,dom,16,6
1867,1003779,remain,auth,1,4
1868,1003779,remain,auth,2,4
1869,1003779,remain,auth,3,6
1870,1003779,remain,auth,4,6
1871,1003779,remain,auth,5,4
1872,1003779,remain,auth,6,5
1873,1003779,remain,auth,7,4
1874,1003779,remain,auth,8,3
1875,1003779,remain,auth,9,4
1876,1003779,remain,auth,10,2
1877,1003779,remain,auth,11,4
1878,1003779,remain,auth,12,3
1879,1003779,remain,auth,13,4
1880,1003779,remain,auth,14,5
1881,1003779,remain,auth,15,4
1882,1003779,remain,auth,16,2
1883,1003779,remain,auth,17,3
1884,1003779,remain,auth,18,4
1885,1003779,remain,auth,19,3
1886,1003779,remain,auth,20,2
1887,1003779,remain,auth,21,5
1888,1003780,remain,dom,1,1
1889,1003780,remain,dom,2,2
1890,1003780,remain,dom,3,1
1891,1003780,remain,dom,4,3
1892,1003780,remain,dom,5,4
1893,1003780,remain,dom,6,5
1894,1003780,remain,dom,7,3
1895,1003780,remain,dom,8,3
1896,1003780,remain,dom,9,3
1897,1003780,remain,dom,10,3
1898,1003780,remain,dom,11,4
1899,1003780,remain,dom,12,3
1900,1003780,remain,dom,13,4
1901,1003780,remain,dom,14,1
1902,1003780,remain,dom,15,2
1903,1003780,remain,dom,16,3
1904,1003780,remain,auth,1,4
1905,1003780,remain,auth,2,6
1906,1003780,remain,auth,3,3
1907,1003780,remain,auth,4,4
1908,1003780,remain,auth,5,1
1909,1003780,remain,auth,6,5
1910,1003780,remain,auth,7,4
1911,1003780,remain,auth,8,4
1912,1003780,remain,auth,9,4
1913,1003780,remain,auth,10,6
1914,1003780,remain,auth,11,4
1915,1003780,remain,auth,12,4
1916,1003780,remain,auth,13,4
1917,1003780,remain,auth,14,6
1918,1003780,remain,auth,15,4
1919,1003780,remain,auth,16,5
1920,1003780,remain,auth,17,5
1921,1003780,remain,auth,18,4
1922,1003780,remain,auth,19,2
1923,1003780,remain,auth,20,4
1924,1003780,remain,auth,21,5
1925,1003781,remain,dom,1,1
1926,1003781,remain,dom,2,3
1927,1003781,remain,dom,3,3
1928,1003781,remain,dom,4,4
1929,1003781,remain,dom,5,1
1930,1003781,remain,dom,6,2
1931,1003781,remain,dom,7,3
1932,1003781,remain,dom,8,1
1933,1003781,remain,dom,9,3
1934,1003781,remain,dom,10,2
1935,1003781,remain,dom,11,3
1936,1003781,remain,dom,12,5
1937,1003781,remain,dom,13,3
1938,1003781,remain,dom,14,2
1939,1003781,remain,dom,15,2
1940,1003781,remain,dom,16,1
1941,1003781,remain,auth,1,4
1942,1003781,remain,auth,2,3
1943,1003781,remain,auth,3,6
1944,1003781,remain,auth,4,5
1945,1003781,remain,auth,5,4
1946,1003781,remain,auth,6,2
1947,1003781,remain,auth,7,4
1948,1003781,remain,auth,8,3
1949,1003781,remain,auth,9,6
1950,1003781,remain,auth,10,6
1951,1003781,remain,auth,11,3
1952,1003781,remain,auth,12,5
1953,1003781,remain,auth,13,5
1954,1003781,remain,auth,14,4
1955,1003781,remain,auth,15,6
1956,1003781,remain,auth,16,5
1957,1003781,remain,auth,17,6
1958,1003781,remain,auth,18,6
1959,1003781,remain,auth,19,5
1960,1003781,remain,auth,20,3
1961,1003781,remain,auth,21,4
1962,1003782,remain,dom,1,3
1963,1003782,remain,dom,2,1
1964,1003782,remain,dom,3,4
1965,1003782,remain,dom,4,2
1966,1003782,remain,dom,5,3
1967,1003782,remain,dom,6,2
1968,1003782,remain,dom,7,1
1969,1003782,remain,dom,8,2
1970,1003782,remain,dom,9,3
1971,1003782,remain,dom,10,1
1972,1003782,remain,dom,11,3
1973,1003782,remain,dom,12,3
1974,1003782,remain,dom,13,3
1975,1003782,remain,dom,14,3
1976,1003782,remain,dom,15,2
1977,1003782,remain,dom,16,3
1978,1003782,remain,auth,1,3
1979,1003782,remain,auth,2,3
1980,1003782,remain,auth,3,3
1981,1003782,remain,auth,4,3
1982,1003782,remain,auth,5,2
1983,1003782,remain,auth,6,4
1984,1003782,remain,auth,7,4
1985,1003782,remain,auth,8,4
1986,1003782,remain,auth,9,5
1987,1003782,remain,auth,10,3
1988,1003782,remain,auth,11,3
1989,1003782,remain,auth,12,4
1990,1003782,remain,auth,13,3
1991,1003782,remain,auth,14,4
1992,1003782,remain,auth,15,5
1993,1003782,remain,auth,16,4
1994,1003782,remain,auth,17,5
1995,1003782,remain,auth,18,3
1996,1003782,remain,auth,19,5
1997,1003782,remain,auth,20,2
1998,1003782,remain,auth,21,5
1999,1003783,remain,dom,1,3
2000,1003783,remain,dom,2,1
2001,1003783,remain,dom,3,2
2002,1003783,remain,dom,4,5
2003,1003783,remain,dom,5,1
2004,1003783,remain,dom,6,2
2005,1003783,remain,dom,7,7
2006,1003783,remain,dom,8,3
2007,1003783,remain,dom,9,1
2008,1003783,remain,dom,10,2
2009,1003783,remain,dom,11,3
2010,1003783,remain,dom,12,4
2011,1003783,remain,dom,13,4
2012,1003783,remain,dom,14,6
2013,1003783,remain,dom,15,4
2014,1003783,remain,dom,16,2
2015,1003783,remain,auth,1,3
2016,1003783,remain,auth,2,3
2017,1003783,remain,auth,3,6
2018,1003783,remain,auth,4,2
2019,1003783,remain,auth,5,4
2020,1003783,remain,auth,6,2
2021,1003783,remain,auth,7,3
2022,1003783,remain,auth,8,3
2023,1003783,remain,auth,9,4
2024,1003783,remain,auth,10,7
2025,1003783,remain,auth,11,4
2026,1003783,remain,auth,12,5
2027,1003783,remain,auth,13,1
2028,1003783,remain,auth,14,4
2029,1003783,remain,auth,15,4
2030,1003783,remain,auth,16,3
2031,1003783,remain,auth,17,6
2032,1003783,remain,auth,18,3
2033,1003783,remain,auth,19,3
2034,1003783,remain,auth,20,4
2035,1003783,remain,auth,21,4
2036,1003784,remain,dom,1,4
2037,1003784,remain,dom,2,1
2038,1003784,remain,dom,3,3
2039,1003784,remain,dom,4,1
2040,1003784,remain,dom,5,1
2041,1003784,remain,dom,6,3
2042,1003784,remain,dom,7,2
2043,1003784,remain,dom,8,2
2044,1003784,remain,dom,9,2
2045,1003784,remain,dom,10,3
2046,1003784,remain,dom,11,1
2047,1003784,remain,dom,12,3
2048,1003784,remain,dom,13,2
2049,1003784,remain,dom,14,2
2050,1003784,remain,dom,15,1
2051,1003784,remain,dom,16,2
2052,1003784,remain,auth,1,7
2053,1003784,remain,auth,2,4
2054,1003784,remain,auth,3,5
2055,1003784,remain,auth,4,5
2056,1003784,remain,auth,5,3
2057,1003784,remain,auth,6,4
2058,1003784,remain,auth,7,5
2059,1003784,remain,auth,8,2
2060,1003784,remain,auth,9,6
2061,1003784,remain,auth,10,5
2062,1003784,remain,auth,11,5
2063,1003784,remain,auth,12,4
2064,1003784,remain,auth,13,2
2065,1003784,remain,auth,14,4
2066,1003784,remain,auth,15,1
2067,1003784,remain,auth,16,1
2068,1003784,remain,auth,17,3
2069,1003784,remain,auth,18,2
2070,1003784,remain,auth,19,5
2071,1003784,remain,auth,20,4
2072,1003784,remain,auth,21,3
2073,1003785,remain,dom,1,4
2074,1003785,remain,dom,2,3
2075,1003785,remain,dom,3,2
2076,1003785,remain,dom,4,1
2077,1003785,remain,dom,5,2
2078,1003785,remain,dom,6,2
2079,1003785,remain,dom,7,1
2080,1003785,remain,dom,8,2
2081,1003785,remain,dom,9,3
2082,1003785,remain,dom,10,2
2083,1003785,remain,dom,11,1
2084,1003785,remain,dom,12,3
2085,1003785,remain,dom,13,5
2086,1003785,remain,dom,14,5
2087,1003785,remain,dom,15,4
2088,1003785,remain,dom,16,3
2089,1003785,remain,auth,1,3
2090,1003785,remain,auth,2,5
2091,1003785,remain,auth,3,4
2092,1003785,remain,auth,4,3
2093,1003785,remain,auth,5,4
2094,1003785,remain,auth,6,5
2095,1003785,remain,auth,7,2
2096,1003785,remain,auth,8,6
2097,1003785,remain,auth,9,4
2098,1003785,remain,auth,10,3
2099,1003785,remain,auth,11,7
2100,1003785,remain,auth,12,5
2101,1003785,remain,auth,13,2
2102,1003785,remain,auth,14,5
2103,1003785,remain,auth,15,5
2104,1003785,remain,auth,16,3
2105,1003785,remain,auth,17,5
2106,1003785,remain,auth,18,3
2107,1003785,remain,auth,19,3
2108,1003785,remain,auth,20,4
2109,1003785,remain,auth,21,3
2110,1003786,remain,dom,1,3
2111,1003786,remain,dom,2,3
2112,1003786,remain,dom,3,1
2113,1003786,remain,dom,4,2
2114,1003786,remain,dom,5,1
2115,1003786,remain,dom,6,3
2116,1003786,remain,dom,7,4
2117,1003786,remain,dom,8,3
2118,1003786,remain,dom,9,2
2119,1003786,remain,dom,10,2
2120,1003786,remain,dom,11,2
2121,1003786,remain,dom,12,2
2122,1003786,remain,dom,13,3
2123,1003786,remain,dom,14,1
2124,1003786,remain,dom,15,2
2125,1003786,remain,dom,16,3
2126,1003786,remain,auth,1,5
2127,1003786,remain,auth,2,4
2128,1003786,remain,auth,3,2
2129,1003786,remain,auth,4,7
2130,1003786,remain,auth,5,5
2131,1003786,remain,auth,6,2
2132,1003786,remain,auth,7,5
2133,1003786,remain,auth,8,3
2134,1003786,remain,auth,9,3
2135,1003786,remain,auth,10,3
2136,1003786,remain,auth,11,1
2137,1003786,remain,auth,12,5
2138,1003786,remain,auth,13,4
2139,1003786,remain,auth,14,5
2140,1003786,remain,auth,15,4
2141,1003786,remain,auth,16,3
2142,1003786,remain,auth,17,6
2143,1003786,remain,auth,18,3
2144,1003786,remain,auth,19,4
2145,1003786,remain,auth,20,2
2146,1003786,remain,auth,21,3
2147,1003787,remain,dom,1,2
2148,1003787,remain,dom,2,2
2149,1003787,remain,dom,3,5
2150,1003787,remain,dom,4,3
2151,1003787,remain,dom,5,4
2152,1003787,remain,dom,6,3
2153,1003787,remain,dom,7,3
2154,1003787,remain,dom,8,1
2155,1003787,remain,dom,9,2
2156,1003787,remain,dom,10,1
2157,1003787,remain,dom,11,3
2158,1003787,remain,dom,12,1
2159,1003787,remain,dom,13,4
2160,1003787,remain,dom,14,2
2161,1003787,remain,dom,15,3
2162,1003787,remain,dom,16,4
2163,1003787,remain,auth,1,2
2164,1003787,remain,auth,2,2
2165,1003787,remain,auth,3,5
2166,1003787,remain,auth,4,4
2167,1003787,remain,auth,5,3
2168,1003787,remain,auth,6,3
2169,1003787,remain,auth,7,6
2170,1003787,remain,auth,8,3
2171,1003787,remain,auth,9,5
2172,1003787,remain,auth,10,3
2173,1003787,remain,auth,11,3
2174,1003787,remain,auth,12,3
2175,1003787,remain,auth,13,4
2176,1003787,remain,auth,14,3
2177,1003787,remain,auth,15,4
2178,1003787,remain,auth,16,2
2179,1003787,remain,auth,17,6
2180,1003787,remain,auth,18,4
2181,1003787,remain,auth,19,6
2182,1003787,remain,auth,20,5
2183,1003787,remain,auth,21,6
2184,1003788,remain,dom,1,2
2185,1003788,remain,dom,2,2
2186,1003788,remain,dom,3,1
2187,1003788,remain,dom,4,3
2188,1003788,remain,dom,5,2
2189,1003788,remain,dom,6,2
2190,1003788,remain,dom,7,1
2191,1003788,remain,dom,8,2
2192,1003788,remain,dom,9,3
2193,1003788,remain,dom,10,3
2194,1003788,remain,dom,11,5
2195,1003788,remain,dom,12,2
2196,1003788,remain,dom,13,4
2197,1003788,remain,dom,14,2
2198,1003788,remain,dom,15,3
2199,1003788,remain,dom,16,4
2200,1003788,remain,auth,1,1
2201,1003788,remain,auth,2,4
2202,1003788,remain,auth,3,5
2203,1003788,remain,auth,4,5
2204,1003788,remain,auth,5,3
2205,1003788,remain,auth,6,2
2206,1003788,remain,auth,7,5
2207,1003788,remain,auth,8,2
2208,1003788,remain,auth,9,3
2209,1003788,remain,auth,10,6
2210,1003788,remain,auth,11,4
2211,1003788,remain,auth,12,3
2212,1003788,remain,auth,13,3
2213,1003788,remain,auth,14,5
2214,1003788,remain,auth,15,2
2215,1003788,remain,auth,16,4
2216,1003788,remain,auth,17,4
2217,1003788,remain,auth,18,3
2218,1003788,remain,auth,19,5
2219,1003788,remain,auth,20,4
2220,1003788,remain,auth,21,4
2221,1003789,remain,dom,1,4
2222,1003789,remain,dom,2,3
2223,1003789,remain,dom,3,3
2224,1003789,remain,dom,4,1
2225,1003789,remain,dom,5,2
2226,1003789,remain,dom,6,4
2227,1003789,remain,dom,7,4
2228,1003789,remain,dom,8,4
2229,1003789,remain,dom,9,6
2230,1003789,remain,dom,10,5
2231,1003789,remain,dom,11,3
2232,1003789,remain,dom,12,4
2233,1003789,remain,dom,13,2
2234,1003789,remain,dom,14,1
2235,1003789,remain,dom,15,1
2236,1003789,remain,dom,16,3
2237,1003789,remain,auth,1,6
2238,1003789,remain,auth,2,4
2239,1003789,remain,auth,3,4
2240,1003789,remain,auth,4,6
2241,1003789,remain,auth,5,4
2242,1003789,remain,auth,6,3
2243,1003789,remain,auth,7,4
2244,1003789,remain,auth,8,5
2245,1003789,remain,auth,9,2
2246,1003789,remain,auth,10,4
2247,1003789,remain,auth,11,2
2248,1003789,remain,auth,12,5
2249,1003789,remain,auth,13,3
2250,1003789,remain,auth,14,2
2251,1003789,remain,auth,15,1
2252,1003789,remain,auth,16,6
2253,1003789,remain,auth,17,3
2254,1003789,remain,auth,18,5
2255,1003789,remain,auth,19,3
2256,1003789,remain,auth,20,4
2257,1003789,remain,auth,21,4
2258,1003790,remain,dom,1,4
2259,1003790,remain,dom,2,1
2260,1003790,remain,dom,3,3
2261,1003790,remain,dom,4,1
2262,1003790,remain,dom,5,5
2263,1003790,remain,dom,6,1
2264,1003790,remain,dom,7,3
2265,1003790,remain,dom,8,3
2266,1003790,remain,dom,9,1
2267,1003790,remain,dom,10,2
2268,1003790,remain,dom,11,1
2269,1003790,remain,dom,12,3
2270,1003790,remain,dom,13,3
2271,1003790,remain,dom,14,3
2272,1003790,remain,dom,15,2
2273,1003790,remain,dom,16,6
2274,1003790,remain,auth,1,3
2275,1003790,remain,auth,2,4
2276,1003790,remain,auth,3,2
2277,1003790,remain,auth,4,3
2278,1003790,remain,auth,5,3
2279,1003790,remain,auth,6,2
2280,1003790,remain,auth,7,6
2281,1003790,remain,auth,8,4
2282,1003790,remain,auth,9,5
2283,1003790,remain,auth,10,3
2284,1003790,remain,auth,11,5
2285,1003790,remain,auth,12,2
2286,1003790,remain,auth,13,5
2287,1003790,remain,auth,14,4
2288,1003790,remain,auth,15,3
2289,1003790,remain,auth,16,2
2290,1003790,remain,auth,17,3
2291,1003790,remain,auth,18,2
2292,1003790,remain,auth,19,2
2293,1003790,remain,auth,20,4
2294,1003790,remain,auth,21,5
2295,1003791,remain,dom,1,3
2296,1003791,remain,dom,2,4
2297,1003791,remain,dom,3,4
2298,1003791,remain,dom,4,1
2299,1003791,remain,dom,5,5
2300,1003791,remain,dom,6,3
2301,1003791,remain,dom,7,5
2302,1003791,remain,dom,8,3
2303,1003791,remain,dom,9,5
2304,1003791,remain,dom,10,4
2305,1003791,remain,dom,11,2
2306,1003791,remain,dom,12,2
2307,1003791,remain,dom,13,2
2308,1003791,remain,dom,14,2
2309,1003791,remain,dom,15,1
2310,1003791,remain,dom,16,3
2311,1003791,remain,auth,1,4
2312,1003791,remain,auth,2,4
2313,1003791,remain,auth,3,4
2314,1003791,remain,auth,4,5
2315,1003791,remain,auth,5,3
2316,1003791,remain,auth,6,3
2317,1003791,remain,auth,7,3
2318,1003791,remain,auth,8,4
2319,1003791,remain,auth,9,3
2320,1003791,remain,auth,10,6
2321,1003791,remain,auth,11,4
2322,1003791,remain,auth,12,5
2323,1003791,remain,auth,13,5
2324,1003791,remain,auth,14,6
2325,1003791,remain,auth,15,3
2326,1003791,remain,auth,16,4
2327,1003791,remain,auth,17,5
2328,1003791,remain,auth,18,3
2329,1003791,remain,auth,19,4
2330,1003791,remain,auth,20,3
2331,1003791,remain,auth,21,5
2332,1003792,remain,dom,1,2
2333,1003792,remain,dom,2,1
2334,1003792,remain,dom,3,3
2335,1003792,remain,dom,4,3
2336,1003792,remain,dom,5,4
2337,1003792,remain,dom,6,1
2338,1003792,remain,dom,7,2
2339,1003792,remain,dom,8,2
2340,1003792,remain,dom,9,4
2341,1003792,remain,dom,10,5
2342,1003792,remain,dom,11,3
2343,1003792,remain,dom,12,4
2344,1003792,remain,dom,13,1
2345,1003792,remain,dom,14,2
2346,1003792,remain,dom,15,6
2347,1003792,remain,dom,16,3
2348,1003792,remain,auth,1,4
2349,1003792,remain,auth,2,3
2350,1003792,remain,auth,3,5
2351,1003792,remain,auth,4,5
2352,1003792,remain,auth,5,3
2353,1003792,remain,auth,6,3
2354,1003792,remain,auth,7,2
2355,1003792,remain,auth,8,3
2356,1003792,remain,auth,9,3
2357,1003792,remain,auth,10,3
2358,1003792,remain,auth,11,4
2359,1003792,remain,auth,12,3
2360,1003792,remain,auth,13,4
2361,1003792,remain,auth,14,4
2362,1003792,remain,auth,15,5
2363,1003792,remain,auth,16,3
2364,1003792,remain,auth,17,2
2365,1003792,remain,auth,18,5
2366,1003792,remain,auth,19,4
2367,1003792,remain,auth,20,3
2368,1003792,remain,auth,21,6
2369,1003793,remain,dom,1,3
2370,1003793,remain,dom,2,3
2371,1003793,remain,dom,3,2
2372,1003793,remain,dom,4,1
2373,1003793,remain,dom,5,4
2374,1003793,remain,dom,6,2
2375,1003793,remain,dom,7,3
2376,1003793,remain,dom,8,1
2377,1003793,remain,dom,9,3
2378,1003793,remain,dom,10,3
2379,1003793,remain,dom,11,6
2380,1003793,remain,dom,12,1
2381,1003793,remain,dom,13,4
2382,1003793,remain,dom,14,2
2383,1003793,remain,dom,15,4
2384,1003793,remain,dom,16,3
2385,1003793,remain,auth,1,5
2386,1003793,remain,auth,2,5
2387,1003793,remain,auth,3,4
2388,1003793,remain,auth,4,5
2389,1003793,remain,auth,5,2
2390,1003793,remain,auth,6,5
2391,1003793,remain,auth,7,5
2392,1003793,remain,auth,8,1
2393,1003793,remain,auth,9,5
2394,1003793,remain,auth,10,7
2395,1003793,remain,auth,11,3
2396,1003793,remain,auth,12,3
2397,1003793,remain,auth,13,4
2398,1003793,remain,auth,14,3
2399,1003793,remain,auth,15,4
2400,1003793,remain,auth,16,6
2401,1003793,remain,auth,17,2
2402,1003793,remain,auth,18,4
2403,1003793,remain,auth,19,4
2404,1003793,remain,auth,20,4
2405,1003793,remain,auth,21,3
2406,1003794,remain,dom,1,3
2407,1003794,remain,dom,2,2
2408,1003794,remain,dom,3,4
2409,1003794,remain,dom,4,4
2410,1003794,remain,dom,5,2
2411,1003794,remain,dom,6,1
2412,1003794,remain,dom,7,3
2413,1003794,remain,dom,8,3
2414,1003794,remain,dom,9,4
2415,1003794,remain,dom,10,4
2416,1003794,remain,dom,11,4
2417,1003794,remain,dom,12,3
2418,1003794,remain,dom,13,3
2419,1003794,remain,dom,14,1
2420,1003794,remain,dom,15,2
2421,1003794,remain,dom,16,4
2422,1003794,remain,auth,1,4
2423,1003794,remain,auth,2,3
2424,1003794,remain,auth,3,3
2425,1003794,remain,auth,4,3
2426,1003794,remain,auth,5,5
2427,1003794,remain,auth,6,1
2428,1003794,remain,auth,7,4
2429,1003794,remain,auth,8,4
2430,1003794,remain,auth,9,3
2431,1003794,remain,auth,10,3
2432,1003794,remain,auth,11,6
2433,1003794,remain,auth,12,2
2434,1003794,remain,auth,13,5
2435,1003794,remain,auth,14,4
2436,1003794,remain,auth,15,4
2437,1003794,remain,auth,16,5
2438,1003794,remain,auth,17,5
2439,1003794,remain,auth,18,7
2440,1003794,remain,auth,19,4
2441,1003794,remain,auth,20,3
2442,1003794,remain,auth,21,6
2443,1003795,remain,dom,1,1
2444,1003795,remain,dom,2,4
2445,1003795,remain,dom,3,3
2446,1003795,remain,dom,4,3
2447,1003795,remain,dom,5,4
2448,1003795,remain,dom,6,1
2449,1003795,remain,dom,7,1
2450,1003795,remain,dom,8,4
2451,1003795,remain,dom,9,3
2452,1003795,remain,dom,10,3
2453,1003795,remain,dom,11,3
2454,1003795,remain,dom,12,1
2455,1003795,remain,dom,13,2
2456,1003795,remain,dom,14,1
2457,1003795,remain,dom,15,1
2458,1003795,remain,dom,16,3
2459,1003795,remain,auth,1,6
2460,1003795,remain,auth,2,5
2461,1003795,remain,auth,3,5
2462,1003795,remain,auth,4,3
2463,1003795,remain,auth,5,3
2464,1003795,remain,auth,6,6
2465,1003795,remain,auth,7,1
2466,1003795,remain,auth,8,2
2467,1003795,remain,auth,9,4
2468,1003795,remain,auth,10,3
2469,1003795,remain,auth,11,5
2470,1003795,remain,auth,12,3
2471,1003795,remain,auth,13,5
2472,1003795,remain,auth,14,5
2473,1003795,remain,auth,15,5
2474,1003795,remain,auth,16,3
2475,1003795,remain,auth,17,5
2476,1003795,remain,auth,18,4
2477,1003795,remain,auth,19,7
2478,1003795,remain,auth,20,5
2479,1003795,remain,auth,21,4
2480,1003796,remain,dom,1,3
2481,1003796,remain,dom,2,1
2482,1003796,remain,dom,3,1
2483,1003796,remain,dom,4,3
2484,1003796,remain,dom,5,2
2485,1003796,remain,dom,6,3
2486,1003796,remain,dom,7,6
2487,1003796,remain,dom,8,4
2488,1003796,remain,dom,9,4
2489,1003796,remain,dom,10,1
2490,1003796,remain,dom,11,3
2491,1003796,remain,dom,12,3
2492,1003796,remain,dom,13,2
2493,1003796,remain,dom,14,2
2494,1003796,remain,dom,15,3
2495,1003796,remain,dom,16,2
2496,1003796,remain,auth,1,4
2497,1003796,remain,auth,2,5
2498,1003796,remain,auth,3,4
2499,1003796,remain,auth,4,5
2500,1003796,remain,auth,5,5
2501,1003796,remain,auth,6,3
2502,1003796,remain,auth,7,2
2503,1003796,remain,auth,8,2
2504,1003796,remain,auth,9,4
2505,1003796,remain,auth,10,5
2506,1003796,remain,auth,11,2
2507,1003796,remain,auth,12,5
2508,1003796,remain,auth,13,3
2509,1003796,remain,auth,14,5
2510,1003796,remain,auth,15,4
2511,1003796,remain,auth,16,4
2512,1003796,remain,auth,17,4
2513,1003796,remain,auth,18,3
2514,1003796,remain,auth,19,4
2515,1003796,remain,auth,20,4
2516,1003796,remain,auth,21,3
2517,1003797,remain,dom,1,2
2518,1003797,remain,dom,2,2
2519,1003797,remain,dom,3,2
2520,1003797,remain,dom,4,1
2521,1003797,remain,dom,5,1
2522,1003797,remain,dom,6,4
2523,1003797,remain,dom,7,5
2524,1003797,remain,dom,8,3
2525,1003797,remain,dom,9,2
2526,1003797,remain,dom,10,2
2527,1003797,remain,dom,11,1
2528,1003797,remain,dom,12,1
2529,1003797,remain,dom,13,2
