subj,sex,medit,block,trial,word,pic,congru,acc,rt
113,female,meditate,3,63,pizza,star,incong,1,346
113,female,meditate,3,64,cup,cup,cong,1,534
113,female,meditate,3,65,boat,boat,cong,1,425
113,female,meditate,3,66,orange,church,incong,1,385
113,female,meditate,3,67,bus,NA,neutral,1,487
113,female,meditate,3,68,horse,cup,incong,1,212
113,female,meditate,3,69,moon,lemon,incong,1,282
113,female,meditate,3,70,hat,NA,neutral,1,326
113,female,meditate,3,71,spoon,spoon,cong,1,418
113,female,meditate,3,72,dog,burger,incong,1,250
113,female,meditate,3,73,carrot,carrot,cong,1,447
113,female,meditate,3,74,orange,orange,cong,1,401
113,female,meditate,3,75,plate,anchor,incong,1,263
113,female,meditate,3,76,fork,fork,cong,1,512
113,female,meditate,3,77,ball,cat,incong,1,274
113,female,meditate,3,78,ball,ball,cong,1,452
113,female,meditate,3,79,cake,drill,incong,1,210
113,female,meditate,3,80,bus,bus,cong,0,455
113,female,meditate,3,81,apple,apple,cong,1,527
113,female,meditate,3,82,apple,orange,incong,1,320
113,female,meditate,3,83,tree,horse,incong,1,133
113,female,meditate,3,84,moon,moon,cong,1,574
113,female,meditate,3,85,cherry,cherry,cong,0,500
113,female,meditate,3,86,hat,hat,cong,1,406
113,female,meditate,3,87,burger,burger,cong,1,451
113,female,meditate,3,88,spoon,NA,neutral,1,317
113,female,meditate,3,89,horse,horse,cong,1,403
113,female,meditate,3,90,anchor,NA,neutral,0,343
114,female,meditate,1,1,plate,burger,incong,0,439
114,female,meditate,1,2,church,NA,neutral,1,466
114,female,meditate,1,3,boat,dog,incong,1,437
114,female,meditate,1,4,pizza,pizza,cong,1,474
114,female,meditate,1,5,bus,NA,neutral,1,505
114,female,meditate,1,6,cherry,lemon,incong,1,535
114,female,meditate,1,7,shoe,NA,neutral,1,445
114,female,meditate,1,8,drill,NA,neutral,1,515
114,female,meditate,1,9,cup,NA,neutral,1,445
114,female,meditate,1,10,scissors,NA,neutral,1,518
114,female,meditate,1,11,hammer,NA,neutral,0,462
114,female,meditate,1,12,shoe,shoe,cong,1,488
114,female,meditate,1,13,bus,bus,cong,1,427
114,female,meditate,1,14,car,NA,neutral,1,463
114,female,meditate,1,15,cup,cup,cong,0,512
114,female,meditate,1,16,cherry,cherry,cong,1,473
114,female,meditate,1,17,spoon,spoon,cong,1,516
114,female,meditate,1,18,carrot,carrot,cong,1,443
114,female,meditate,1,19,orange,fork,incong,1,424
114,female,meditate,1,20,cat,NA,neutral,1,442
114,female,meditate,1,21,horse,horse,cong,1,490
114,female,meditate,1,22,hat,hat,cong,1,502
114,female,meditate,1,23,stapler,stapler,cong,1,494
114,female,meditate,1,24,pizza,cat,incong,1,427
114,female,meditate,1,25,carrot,NA,neutral,1,469
114,female,meditate,1,26,hat,NA,neutral,1,489
114,female,meditate,1,27,shoe,church,incong,1,453
114,female,meditate,1,28,horse,NA,neutral,1,451
114,female,meditate,1,29,hammer,spoon,incong,1,404
114,female,meditate,1,30,spoon,NA,neutral,1,470
114,female,meditate,2,31,lemon,NA,neutral,1,457
114,female,meditate,2,32,fork,shoe,incong,1,391
114,female,meditate,2,33,ball,ball,cong,1,471
114,female,meditate,2,34,orange,orange,cong,1,458
114,female,meditate,2,35,cake,NA,neutral,1,568
114,female,meditate,2,36,lemon,cherry,incong,1,370
114,female,meditate,2,37,apple,NA,neutral,1,425
114,female,meditate,2,38,stapler,NA,neutral,1,563
114,female,meditate,2,39,star,star,cong,1,494
114,female,meditate,2,40,cat,cat,cong,1,527
114,female,meditate,2,41,moon,cake,incong,1,384
114,female,meditate,2,42,scissors,scissors,cong,1,477
114,female,meditate,2,43,cherry,NA,neutral,1,553
114,female,meditate,2,44,carrot,horse,incong,1,435
114,female,meditate,2,45,stapler,anchor,incong,0,444
114,female,meditate,2,46,star,NA,neutral,1,430
114,female,meditate,2,47,cat,carrot,incong,1,362
114,female,meditate,2,48,church,church,cong,1,443
114,female,meditate,2,49,hammer,hammer,cong,1,464
114,female,meditate,2,50,burger,star,incong,1,481
114,female,meditate,2,51,cup,stapler,incong,1,343
114,female,meditate,2,52,fork,NA,neutral,1,427
114,female,meditate,2,53,scissors,car,incong,1,584
114,female,meditate,2,54,anchor,moon,incong,1,494
114,female,meditate,2,55,dog,scissors,incong,1,457
114,female,meditate,2,56,burger,NA,neutral,1,408
114,female,meditate,2,57,drill,apple,incong,0,462
114,female,meditate,2,58,boat,NA,neutral,1,490
114,female,meditate,2,59,tree,pizza,incong,1,458
114,female,meditate,2,60,moon,moon,cong,0,429
114,female,meditate,3,61,car,cup,incong,1,384
114,female,meditate,3,62,pizza,NA,neutral,1,417
114,female,meditate,3,63,orange,NA,neutral,1,465
114,female,meditate,3,64,cake,orange,incong,0,376
114,female,meditate,3,65,spoon,plate,incong,1,479
114,female,meditate,3,66,drill,drill,cong,1,554
114,female,meditate,3,67,plate,NA,neutral,1,458
114,female,meditate,3,68,horse,ball,incong,1,475
114,female,meditate,3,69,anchor,NA,neutral,1,492
114,female,meditate,3,70,cake,cake,cong,1,403
114,female,meditate,3,71,church,hat,incong,1,374
114,female,meditate,3,72,lemon,lemon,cong,1,516
114,female,meditate,3,73,plate,plate,cong,1,550
114,female,meditate,3,74,dog,NA,neutral,1,438
114,female,meditate,3,75,moon,NA,neutral,1,434
114,female,meditate,3,76,car,car,cong,1,419
114,female,meditate,3,77,fork,fork,cong,1,475
114,female,meditate,3,78,hat,drill,incong,1,459
114,female,meditate,3,79,star,tree,incong,1,389
114,female,meditate,3,80,apple,boat,incong,1,502
114,female,meditate,3,81,tree,tree,cong,0,517
114,female,meditate,3,82,apple,apple,cong,1,470
114,female,meditate,3,83,ball,hammer,incong,1,556
114,female,meditate,3,84,ball,NA,neutral,1,469
114,female,meditate,3,85,dog,dog,cong,1,408
114,female,meditate,3,86,bus,bus,cong,1,411
114,female,meditate,3,87,burger,burger,cong,1,567
114,female,meditate,3,88,boat,boat,cong,1,523
114,female,meditate,3,89,tree,NA,neutral,1,387
114,female,meditate,3,90,anchor,anchor,cong,1,447
115,female,meditate,1,1,moon,moon,cong,1,592
115,female,meditate,1,2,dog,NA,neutral,1,598
115,female,meditate,1,3,dog,dog,cong,1,628
115,female,meditate,1,4,carrot,carrot,cong,1,576
115,female,meditate,1,5,lemon,church,incong,1,604
115,female,meditate,1,6,cup,cup,cong,1,591
115,female,meditate,1,7,shoe,NA,neutral,1,631
115,female,meditate,1,8,cat,NA,neutral,1,671
115,female,meditate,1,9,tree,cake,incong,1,710
115,female,meditate,1,10,orange,NA,neutral,1,542
115,female,meditate,1,11,stapler,NA,neutral,1,521
115,female,meditate,1,12,plate,plate,cong,1,480
115,female,meditate,1,13,spoon,carrot,incong,1,719
115,female,meditate,1,14,cake,NA,neutral,1,698
115,female,meditate,1,15,horse,horse,cong,1,479
115,female,meditate,1,16,cherry,cherry,cong,1,521
115,female,meditate,1,17,dog,horse,incong,1,668
115,female,meditate,1,18,bus,plate,incong,1,754
115,female,meditate,1,19,fork,fork,cong,1,443
115,female,meditate,1,20,pizza,pizza,cong,1,463
115,female,meditate,1,21,burger,moon,incong,1,601
115,female,meditate,1,22,ball,NA,neutral,1,649
115,female,meditate,1,23,hammer,hammer,cong,1,528
115,female,meditate,1,24,church,NA,neutral,1,587
115,female,meditate,1,25,cake,hammer,incong,1,610
115,female,meditate,1,26,burger,NA,neutral,1,640
115,female,meditate,1,27,spoon,spoon,cong,1,539
115,female,meditate,1,28,scissors,pizza,incong,1,661
115,female,meditate,1,29,stapler,spoon,incong,1,768
115,female,meditate,1,30,shoe,shoe,cong,1,509
115,female,meditate,2,31,moon,cherry,incong,1,636
115,female,meditate,2,32,scissors,NA,neutral,1,500
115,female,meditate,2,33,anchor,anchor,cong,1,523
115,female,meditate,2,34,apple,shoe,incong,1,610
115,female,meditate,2,35,apple,apple,cong,1,790
115,female,meditate,2,36,drill,NA,neutral,1,552
115,female,meditate,2,37,cup,cup,cong,1,790
115,female,meditate,2,38,church,bus,incong,1,589
115,female,meditate,2,39,moon,NA,neutral,1,468
115,female,meditate,2,40,stapler,stapler,cong,1,580
115,female,meditate,2,41,horse,boat,incong,1,665
115,female,meditate,2,42,anchor,NA,neutral,1,645
115,female,meditate,2,43,hammer,tree,incong,1,670
115,female,meditate,2,44,drill,drill,cong,1,680
115,female,meditate,2,45,fork,stapler,incong,1,606
115,female,meditate,2,46,fork,NA,neutral,1,581
115,female,meditate,2,47,lemon,lemon,cong,1,565
115,female,meditate,2,48,hat,hat,cong,1,474
115,female,meditate,2,49,cup,NA,neutral,1,579
115,female,meditate,2,50,orange,apple,incong,1,872
115,female,meditate,2,51,pizza,burger,incong,1,609
115,female,meditate,2,52,cherry,cat,incong,1,695
115,female,meditate,2,53,plate,NA,neutral,1,559
115,female,meditate,2,54,tree,tree,cong,1,549
115,female,meditate,2,55,hat,NA,neutral,1,618
115,female,meditate,2,56,lemon,NA,neutral,1,538
115,female,meditate,2,57,ball,ball,cong,1,717
115,female,meditate,2,58,scissors,scissors,cong,1,501
115,female,meditate,2,59,apple,NA,neutral,1,692
115,female,meditate,2,60,star,star,cong,1,452
115,female,meditate,3,61,hammer,NA,neutral,1,584
115,female,meditate,3,62,car,car,cong,1,537
115,female,meditate,3,63,tree,NA,neutral,1,541
115,female,meditate,3,64,hat,drill,incong,1,843
115,female,meditate,3,65,horse,NA,neutral,1,635
115,female,meditate,3,66,plate,orange,incong,1,723
115,female,meditate,3,67,orange,orange,cong,1,595
115,female,meditate,3,68,ball,lemon,incong,1,711
115,female,meditate,3,69,pizza,NA,neutral,1,647
115,female,meditate,3,70,cake,cake,cong,1,525
115,female,meditate,3,71,church,church,cong,1,679
115,female,meditate,3,72,boat,car,incong,1,626
115,female,meditate,3,73,boat,NA,neutral,1,809
115,female,meditate,3,74,bus,NA,neutral,1,515
115,female,meditate,3,75,star,dog,incong,1,621
115,female,meditate,3,76,star,NA,neutral,1,674
115,female,meditate,3,77,shoe,anchor,incong,1,829
115,female,meditate,3,78,cherry,NA,neutral,1,511
115,female,meditate,3,79,carrot,NA,neutral,1,623
115,female,meditate,3,80,anchor,star,incong,1,689
115,female,meditate,3,81,cat,cat,cong,1,654
115,female,meditate,3,82,carrot,ball,incong,1,774
115,female,meditate,3,83,cat,scissors,incong,1,732
115,female,meditate,3,84,boat,boat,cong,1,626
115,female,meditate,3,85,bus,bus,cong,1,497
115,female,meditate,3,86,car,hat,incong,1,814
115,female,meditate,3,87,burger,burger,cong,1,582
115,female,meditate,3,88,spoon,NA,neutral,1,686
115,female,meditate,3,89,car,NA,neutral,1,551
115,female,meditate,3,90,drill,fork,incong,1,687
116,female,meditate,1,1,car,hat,incong,1,548
116,female,meditate,1,2,plate,NA,neutral,1,450
116,female,meditate,1,3,fork,hammer,incong,1,483
116,female,meditate,1,4,hat,NA,neutral,1,464
116,female,meditate,1,5,anchor,NA,neutral,1,517
116,female,meditate,1,6,hat,anchor,incong,1,456
116,female,meditate,1,7,boat,moon,incong,1,492
116,female,meditate,1,8,pizza,NA,neutral,1,512
116,female,meditate,1,9,cup,cup,cong,1,462
116,female,meditate,1,10,lemon,NA,neutral,1,458
116,female,meditate,1,11,plate,dog,incong,1,599
116,female,meditate,1,12,boat,boat,cong,1,431
116,female,meditate,1,13,lemon,pizza,incong,1,472
116,female,meditate,1,14,apple,car,incong,1,519
116,female,meditate,1,15,bus,bus,cong,1,454
116,female,meditate,1,16,cat,NA,neutral,1,455
116,female,meditate,1,17,pizza,pizza,cong,1,431
116,female,meditate,1,18,moon,moon,cong,1,465
116,female,meditate,1,19,tree,scissors,incong,1,497
116,female,meditate,1,20,ball,NA,neutral,1,462
116,female,meditate,1,21,fork,fork,cong,1,460
116,female,meditate,1,22,boat,NA,neutral,1,462
116,female,meditate,1,23,orange,NA,neutral,1,476
116,female,meditate,1,24,shoe,burger,incong,1,476
116,female,meditate,1,25,cat,cherry,incong,1,460
116,female,meditate,1,26,lemon,lemon,cong,1,499
116,female,meditate,1,27,cake,cake,cong,1,490
116,female,meditate,1,28,spoon,boat,incong,1,478
116,female,meditate,1,29,anchor,anchor,cong,1,427
116,female,meditate,1,30,hammer,hammer,cong,0,453
116,female,meditate,2,31,apple,apple,cong,1,424
116,female,meditate,2,32,tree,tree,cong,1,417
116,female,meditate,2,33,moon,horse,incong,1,405
116,female,meditate,2,34,star,star,cong,1,411
116,female,meditate,2,35,cat,cat,cong,1,404
116,female,meditate,2,36,scissors,star,incong,1,556
116,female,meditate,2,37,stapler,NA,neutral,1,394
116,female,meditate,2,38,dog,NA,neutral,1,463
116,female,meditate,2,39,church,orange,incong,1,416
116,female,meditate,2,40,car,NA,neutral,1,383
116,female,meditate,2,41,tree,NA,neutral,1,425
116,female,meditate,2,42,star,bus,incong,1,448
116,female,meditate,2,43,carrot,plate,incong,1,427
116,female,meditate,2,44,shoe,shoe,cong,1,512
116,female,meditate,2,45,fork,NA,neutral,1,557
116,female,meditate,2,46,cherry,NA,neutral,1,545
116,female,meditate,2,47,bus,cat,incong,1,452
116,female,meditate,2,48,apple,NA,neutral,1,387
116,female,meditate,2,49,hammer,ball,incong,1,492
116,female,meditate,2,50,stapler,stapler,cong,1,395
116,female,meditate,2,51,cake,NA,neutral,1,461
116,female,meditate,2,52,orange,orange,cong,1,368
116,female,meditate,2,53,dog,dog,cong,1,412
116,female,meditate,2,54,orange,lemon,incong,1,451
116,female,meditate,2,55,ball,ball,cong,1,380
116,female,meditate,2,56,star,NA,neutral,1,426
116,female,meditate,2,57,drill,cake,incong,1,423
116,female,meditate,2,58,cup,NA,neutral,1,417
116,female,meditate,2,59,horse,horse,cong,1,500
116,female,meditate,2,60,church,church,cong,1,611
116,female,meditate,3,61,horse,stapler,incong,1,547
116,female,meditate,3,62,burger,burger,cong,1,413
116,female,meditate,3,63,hammer,NA,neutral,1,424
116,female,meditate,3,64,drill,NA,neutral,1,487
116,female,meditate,3,65,cup,cup,cong,1,443
116,female,meditate,3,66,spoon,spoon,cong,1,510
116,female,meditate,3,67,hat,hat,cong,1,373
116,female,meditate,3,68,cake,fork,incong,1,437
116,female,meditate,3,69,cherry,spoon,incong,1,502
116,female,meditate,3,70,church,NA,neutral,1,399
116,female,meditate,3,71,burger,tree,incong,1,476
116,female,meditate,3,72,bus,NA,neutral,1,514
116,female,meditate,3,73,shoe,NA,neutral,1,497
116,female,meditate,3,74,moon,NA,neutral,1,486
116,female,meditate,3,75,stapler,apple,incong,1,445
116,female,meditate,3,76,pizza,shoe,incong,1,493
116,female,meditate,3,77,carrot,NA,neutral,1,422
116,female,meditate,3,78,dog,drill,incong,1,446
116,female,meditate,3,79,cherry,cherry,cong,1,482
116,female,meditate,3,80,plate,plate,cong,1,493
116,female,meditate,3,81,car,car,cong,1,539
116,female,meditate,3,82,spoon,NA,neutral,1,407
116,female,meditate,3,83,carrot,carrot,cong,1,417
116,female,meditate,3,84,ball,church,incong,1,496
116,female,meditate,3,85,scissors,scissors,cong,1,368
116,female,meditate,3,86,anchor,carrot,incong,1,594
116,female,meditate,3,87,burger,NA,neutral,1,511
116,female,meditate,3,88,horse,NA,neutral,1,483
116,female,meditate,3,89,scissors,NA,neutral,1,488
116,female,meditate,3,90,drill,drill,cong,1,406
117,female,meditate,1,1,bus,NA,neutral,1,464
117,female,meditate,1,2,plate,dog,incong,0,497
117,female,meditate,1,3,carrot,stapler,incong,1,599
117,female,meditate,1,4,spoon,NA,neutral,1,497
117,female,meditate,1,5,star,hammer,incong,1,561
117,female,meditate,1,6,spoon,horse,incong,1,579
117,female,meditate,1,7,car,NA,neutral,1,519
117,female,meditate,1,8,bus,moon,incong,1,568
117,female,meditate,1,9,bus,bus,cong,1,460
117,female,meditate,1,10,anchor,car,incong,1,481
117,female,meditate,1,11,spoon,spoon,cong,1,450
117,female,meditate,1,12,hat,NA,neutral,1,516
117,female,meditate,1,13,cat,NA,neutral,1,528
117,female,meditate,1,14,fork,fork,cong,1,457
117,female,meditate,1,15,carrot,NA,neutral,0,485
117,female,meditate,1,16,fork,hat,incong,1,720
117,female,meditate,1,17,pizza,pizza,cong,1,454
117,female,meditate,1,18,orange,cup,incong,1,519
117,female,meditate,1,19,cherry,cherry,cong,1,643
117,female,meditate,1,20,apple,apple,cong,1,466
117,female,meditate,1,21,plate,NA,neutral,1,562
117,female,meditate,1,22,ball,tree,incong,1,505
117,female,meditate,1,23,church,NA,neutral,1,469
117,female,meditate,1,24,star,star,cong,1,499
117,female,meditate,1,25,stapler,NA,neutral,1,475
117,female,meditate,1,26,cat,burger,incong,1,635
117,female,meditate,1,27,scissors,scissors,cong,1,444
117,female,meditate,1,28,orange,orange,cong,1,519
117,female,meditate,1,29,lemon,NA,neutral,1,515
117,female,meditate,1,30,pizza,NA,neutral,1,556
117,female,meditate,2,31,shoe,NA,neutral,1,582
117,female,meditate,2,32,scissors,boat,incong,1,523
117,female,meditate,2,33,fork,NA,neutral,1,506
117,female,meditate,2,34,cake,pizza,incong,1,618
117,female,meditate,2,35,burger,scissors,incong,1,673
117,female,meditate,2,36,ball,NA,neutral,1,576
117,female,meditate,2,37,boat,boat,cong,1,457
117,female,meditate,2,38,stapler,plate,incong,1,583
117,female,meditate,2,39,cake,cake,cong,1,562
117,female,meditate,2,40,boat,NA,neutral,1,580
117,female,meditate,2,41,orange,NA,neutral,1,588
117,female,meditate,2,42,lemon,lemon,cong,0,593
117,female,meditate,2,43,star,NA,neutral,1,777
117,female,meditate,2,44,horse,star,incong,1,582
117,female,meditate,2,45,stapler,stapler,cong,1,657
117,female,meditate,2,46,carrot,carrot,cong,1,636
117,female,meditate,2,47,ball,ball,cong,0,605
117,female,meditate,2,48,cup,cup,cong,1,500
117,female,meditate,2,49,hat,hat,cong,1,570
117,female,meditate,2,50,anchor,NA,neutral,0,561
117,female,meditate,2,51,drill,lemon,incong,1,504
117,female,meditate,2,52,plate,plate,cong,1,466
117,female,meditate,2,53,hammer,hammer,cong,1,560
117,female,meditate,2,54,drill,NA,neutral,1,602
117,female,meditate,2,55,cake,NA,neutral,1,569
117,female,meditate,2,56,tree,tree,cong,1,445
117,female,meditate,2,57,dog,NA,neutral,1,668
117,female,meditate,2,58,church,church,cong,1,652
117,female,meditate,2,59,hammer,NA,neutral,1,685
117,female,meditate,2,60,car,apple,incong,1,656
117,female,meditate,3,61,cup,shoe,incong,0,702
117,female,meditate,3,62,shoe,drill,incong,1,516
117,female,meditate,3,63,moon,NA,neutral,1,544
117,female,meditate,3,64,horse,horse,cong,1,615
117,female,meditate,3,65,hat,ball,incong,1,522
117,female,meditate,3,66,drill,drill,cong,1,607
117,female,meditate,3,67,cat,cat,cong,1,474
117,female,meditate,3,68,moon,bus,incong,1,618
117,female,meditate,3,69,church,orange,incong,1,661
117,female,meditate,3,70,cherry,cherry,cong,1,513
117,female,meditate,3,71,burger,burger,cong,1,517
117,female,meditate,3,72,car,car,cong,1,583
117,female,meditate,3,73,apple,NA,neutral,1,591
117,female,meditate,3,74,dog,dog,cong,1,546
117,female,meditate,3,75,anchor,anchor,cong,1,556
117,female,meditate,3,76,hammer,cake,incong,1,719
117,female,meditate,3,77,tree,NA,neutral,1,497
117,female,meditate,3,78,shoe,shoe,cong,1,594
117,female,meditate,3,79,burger,NA,neutral,1,636
117,female,meditate,3,80,cherry,NA,neutral,1,583
117,female,meditate,3,81,lemon,spoon,incong,1,691
117,female,meditate,3,82,apple,fork,incong,1,480
117,female,meditate,3,83,scissors,NA,neutral,1,531
117,female,meditate,3,84,cup,NA,neutral,0,589
117,female,meditate,3,85,dog,anchor,incong,0,727
117,female,meditate,3,86,pizza,carrot,incong,1,516
117,female,meditate,3,87,moon,moon,cong,1,597
117,female,meditate,3,88,horse,NA,neutral,1,518
117,female,meditate,3,89,boat,cat,incong,1,685
117,female,meditate,3,90,tree,church,incong,1,498
118,female,meditate,1,1,carrot,NA,neutral,1,400
118,female,meditate,1,2,hat,fork,incong,1,526
118,female,meditate,1,3,plate,church,incong,1,377
118,female,meditate,1,4,church,NA,neutral,1,418
118,female,meditate,1,5,hat,hat,cong,0,619
118,female,meditate,1,6,car,stapler,incong,1,447
118,female,meditate,1,7,dog,NA,neutral,1,407
118,female,meditate,1,8,moon,NA,neutral,1,565
118,female,meditate,1,9,fork,fork,cong,0,568
118,female,meditate,1,10,star,hat,incong,1,460
118,female,meditate,1,11,cake,cake,cong,1,444
118,female,meditate,1,12,hat,NA,neutral,1,451
118,female,meditate,1,13,pizza,NA,neutral,1,457
118,female,meditate,1,14,anchor,NA,neutral,1,556
118,female,meditate,1,15,tree,NA,neutral,1,435
118,female,meditate,1,16,moon,moon,cong,1,446
118,female,meditate,1,17,drill,drill,cong,1,439
118,female,meditate,1,18,scissors,NA,neutral,1,410
118,female,meditate,1,19,bus,shoe,incong,1,592
118,female,meditate,1,20,drill,burger,incong,0,332
118,female,meditate,1,21,shoe,moon,incong,1,372
118,female,meditate,1,22,orange,orange,cong,1,499
118,female,meditate,1,23,hammer,hammer,cong,1,451
118,female,meditate,1,24,dog,cherry,incong,1,511
118,female,meditate,1,25,boat,NA,neutral,1,567
118,female,meditate,1,26,orange,tree,incong,1,345
118,female,meditate,1,27,lemon,NA,neutral,1,411
118,female,meditate,1,28,church,church,cong,1,455
118,female,meditate,1,29,bus,NA,neutral,1,458
118,female,meditate,1,30,boat,scissors,incong,1,331
118,female,meditate,2,31,burger,burger,cong,1,476
118,female,meditate,2,32,orange,NA,neutral,1,397
118,female,meditate,2,33,cat,star,incong,1,458
118,female,meditate,2,34,church,apple,incong,1,315
118,female,meditate,2,35,pizza,pizza,cong,1,520
118,female,meditate,2,36,boat,boat,cong,1,642
118,female,meditate,2,37,hammer,NA,neutral,1,319
118,female,meditate,2,38,shoe,shoe,cong,1,516
118,female,meditate,2,39,tree,drill,incong,1,367
118,female,meditate,2,40,cat,NA,neutral,1,390
118,female,meditate,2,41,stapler,stapler,cong,1,466
118,female,meditate,2,42,cup,cup,cong,0,608
118,female,meditate,2,43,lemon,lemon,cong,1,685
118,female,meditate,2,44,shoe,NA,neutral,1,500
118,female,meditate,2,45,tree,tree,cong,1,588
118,female,meditate,2,46,bus,bus,cong,1,538
118,female,meditate,2,47,spoon,bus,incong,1,316
118,female,meditate,2,48,fork,NA,neutral,1,402
118,female,meditate,2,49,car,NA,neutral,0,499
118,female,meditate,2,50,dog,dog,cong,1,580
118,female,meditate,2,51,ball,NA,neutral,1,493
118,female,meditate,2,52,cat,cat,cong,1,387
118,female,meditate,2,53,drill,NA,neutral,1,520
118,female,meditate,2,54,apple,apple,cong,0,449
118,female,meditate,2,55,ball,plate,incong,1,335
118,female,meditate,2,56,cup,NA,neutral,1,412
118,female,meditate,2,57,scissors,orange,incong,1,517
118,female,meditate,2,58,cup,lemon,incong,1,575
118,female,meditate,2,59,car,car,cong,1,576
118,female,meditate,2,60,hammer,car,incong,1,626
118,female,meditate,3,61,cake,hammer,incong,1,353
118,female,meditate,3,62,apple,NA,neutral,1,376
118,female,meditate,3,63,cherry,dog,incong,1,382
118,female,meditate,3,64,stapler,carrot,incong,1,402
118,female,meditate,3,65,ball,ball,cong,1,457
118,female,meditate,3,66,pizza,pizza,cong,1,320
118,female,meditate,3,67,horse,horse,cong,1,540
118,female,meditate,3,68,anchor,anchor,cong,1,564
118,female,meditate,3,69,plate,plate,cong,1,374
118,female,meditate,3,70,stapler,NA,neutral,1,529
118,female,meditate,3,71,moon,anchor,incong,1,399
118,female,meditate,3,72,burger,cat,incong,1,313
118,female,meditate,3,73,lemon,horse,incong,1,465
118,female,meditate,3,74,carrot,spoon,incong,1,350
118,female,meditate,3,75,burger,NA,neutral,1,522
118,female,meditate,3,76,carrot,carrot,cong,1,353
118,female,meditate,3,77,spoon,spoon,cong,1,369
118,female,meditate,3,78,cherry,cherry,cong,1,397
118,female,meditate,3,79,horse,NA,neutral,1,418
118,female,meditate,3,80,spoon,NA,neutral,1,373
118,female,meditate,3,81,scissors,scissors,cong,1,579
118,female,meditate,3,82,star,NA,neutral,1,427
118,female,meditate,3,83,fork,cake,incong,1,333
118,female,meditate,3,84,apple,cup,incong,1,389
118,female,meditate,3,85,cake,NA,neutral,1,536
118,female,meditate,3,86,anchor,ball,incong,1,358
118,female,meditate,3,87,horse,boat,incong,1,309
118,female,meditate,3,88,star,star,cong,1,419
118,female,meditate,3,89,plate,NA,neutral,1,371
118,female,meditate,3,90,cherry,NA,neutral,1,497
119,female,meditate,1,1,ball,plate,incong,1,562
119,female,meditate,1,2,carrot,carrot,cong,1,428
119,female,meditate,1,3,drill,NA,neutral,1,497
119,female,meditate,1,4,shoe,NA,neutral,1,513
119,female,meditate,1,5,stapler,stapler,cong,1,437
119,female,meditate,1,6,bus,shoe,incong,1,608
119,female,meditate,1,7,cherry,NA,neutral,1,505
119,female,meditate,1,8,burger,NA,neutral,1,526
119,female,meditate,1,9,bus,NA,neutral,1,526
119,female,meditate,1,10,drill,ball,incong,0,580
119,female,meditate,1,11,horse,NA,neutral,1,581
119,female,meditate,1,12,apple,NA,neutral,1,586
119,female,meditate,1,13,stapler,spoon,incong,1,565
119,female,meditate,1,14,anchor,anchor,cong,1,478
119,female,meditate,1,15,moon,NA,neutral,1,543
119,female,meditate,1,16,church,star,incong,1,552
119,female,meditate,1,17,moon,carrot,incong,1,639
119,female,meditate,1,18,cake,NA,neutral,1,485
119,female,meditate,1,19,dog,dog,cong,1,421
119,female,meditate,1,20,carrot,NA,neutral,1,504
119,female,meditate,1,21,cat,cat,cong,1,454
119,female,meditate,1,22,cherry,cherry,cong,1,432
119,female,meditate,1,23,lemon,NA,neutral,1,554
119,female,meditate,1,24,fork,NA,neutral,1,553
119,female,meditate,1,25,moon,moon,cong,1,441
119,female,meditate,1,26,shoe,boat,incong,1,726
119,female,meditate,1,27,cherry,burger,incong,1,589
119,female,meditate,1,28,hat,cherry,incong,1,594
119,female,meditate,1,29,spoon,NA,neutral,1,496
119,female,meditate,1,30,boat,boat,cong,1,495
119,female,meditate,2,31,anchor,pizza,incong,1,488
119,female,meditate,2,32,plate,moon,incong,1,649
119,female,meditate,2,33,scissors,apple,incong,1,489
119,female,meditate,2,34,pizza,stapler,incong,1,553
119,female,meditate,2,35,carrot,scissors,incong,1,479
119,female,meditate,2,36,burger,burger,cong,1,582
119,female,meditate,2,37,fork,fork,cong,1,483
119,female,meditate,2,38,hammer,dog,incong,1,442
119,female,meditate,2,39,cup,NA,neutral,1,428
119,female,meditate,2,40,lemon,lemon,cong,1,455
119,female,meditate,2,41,tree,tree,cong,1,426
119,female,meditate,2,42,plate,NA,neutral,1,464
119,female,meditate,2,43,dog,fork,incong,1,482
119,female,meditate,2,44,fork,hammer,incong,0,538
119,female,meditate,2,45,scissors,scissors,cong,1,418
119,female,meditate,2,46,cake,cake,cong,0,403
119,female,meditate,2,47,orange,lemon,incong,0,612
119,female,meditate,2,48,star,car,incong,1,520
119,female,meditate,2,49,tree,cup,incong,1,522
119,female,meditate,2,50,horse,horse,cong,1,476
119,female,meditate,2,51,spoon,church,incong,1,636
119,female,meditate,2,52,boat,NA,neutral,1,570
119,female,meditate,2,53,burger,drill,incong,1,569
119,female,meditate,2,54,dog,NA,neutral,1,380
119,female,meditate,2,55,church,church,cong,1,379
119,female,meditate,2,56,tree,NA,neutral,1,649
119,female,meditate,2,57,ball,NA,neutral,1,394
119,female,meditate,2,58,church,NA,neutral,0,534
119,female,meditate,2,59,hammer,hammer,cong,1,472
119,female,meditate,2,60,cat,hat,incong,1,553
119,female,meditate,3,61,star,NA,neutral,1,486
119,female,meditate,3,62,cup,cup,cong,1,481
119,female,meditate,3,63,car,tree,incong,1,629
119,female,meditate,3,64,cake,orange,incong,1,455
119,female,meditate,3,65,orange,NA,neutral,1,482
